,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,total_sqft,yr_sold,age,basement,distance_from_city,distance_from_airport
19209,2015-03-31,231750.0,3,1.0,1020,7615,1.0,0.0,0,3.0,7.0,98058,8635,2015,39,0.0,24.16203499837511,11.361663231001819
19212,2014-10-02,263000.0,4,2.75,1830,7315,1.0,0.0,0,5.0,7.0,98023,9145,2014,41,1.0,34.515014952734724,17.120989544073296
19213,2014-08-20,279950.0,3,1.5,1520,7200,1.0,0.0,0,4.0,7.0,98198,8720,2014,30,1.0,24.851854371106807,6.450419304494119
19214,2014-05-20,395000.0,3,1.5,1080,2940,1.5,0.0,0,4.0,7.0,98115,4020,2014,100,0.0,8.674869527787923,26.632156453228994
19215,2014-06-26,252500.0,3,2.0,1900,8002,1.0,0.0,0,3.0,7.0,98023,9902,2014,29,0.0,35.26191406489068,17.38080690044554
19217,2014-08-26,205000.0,3,1.0,1370,10708,1.0,0.0,0,3.0,7.0,98001,12078,2014,51,0.0,37.18169199520355,18.734267960758753
19218,2014-08-28,654000.0,5,2.5,2960,8968,1.0,0.0,0,4.0,8.0,98008,11928,2014,55,1.0,17.54883325671932,24.96804492037203
19220,2014-07-22,700000.0,3,2.5,2190,7982,2.0,0.0,0,3.0,8.0,98033,10172,2014,16,0.0,14.138207530772437,28.376458290318418
19222,2014-12-09,306000.0,2,1.75,1200,2622,1.0,0.0,0,5.0,7.0,98125,3822,2014,64,1.0,12.588382444408142,30.451778012516154
19224,2014-10-29,340000.0,3,2.25,2630,9916,2.0,0.0,0,4.0,9.0,98092,12546,2014,32,0.0,32.32536869338509,14.543938136663833
19227,2014-11-03,435000.0,4,1.75,2290,4400,1.0,0.0,3,3.0,7.0,98126,6690,2014,61,1.0,5.19082905109564,15.071488182311633
19228,2014-08-18,690000.0,4,2.5,2780,4688,2.0,0.0,0,3.0,9.0,98059,7468,2014,17,0.0,16.455358586455045,14.022777360026431
19229,2014-06-17,720000.0,4,2.5,2650,11520,2.0,0.0,0,3.0,8.0,98033,14170,2014,32,0.0,13.873986177372748,27.963846908694332
19230,2015-02-17,403000.0,3,2.25,1840,13020,1.0,0.0,0,3.0,8.0,98052,14860,2015,40,1.0,20.272405643786445,31.689332416494207
19232,2014-10-23,178500.0,3,1.0,1200,8470,1.0,0.0,0,5.0,7.0,98032,9670,2014,59,0.0,24.890873227054758,6.445315833106521
19233,2014-10-02,270000.0,4,2.5,1900,8282,1.0,0.0,0,3.0,7.0,98022,10182,2014,52,0.0,50.902715866942806,34.437954979049756
19235,2015-02-18,260000.0,3,1.75,1360,15210,1.0,0.0,0,3.0,7.0,98038,16570,2015,33,0.0,34.54466014717166,21.01617606676096
19236,2014-08-29,339950.0,5,2.5,2990,7292,2.0,0.0,0,4.0,8.0,98042,10282,2014,30,0.0,33.06585783420187,18.34191221130392
19241,2014-05-23,550000.0,3,2.0,1830,9152,1.0,0.0,0,5.0,8.0,98006,10982,2014,61,0.0,13.068493582432543,15.174726241246024
19242,2015-01-02,675000.0,5,2.75,2570,12906,2.0,0.0,0,3.0,8.0,98075,15476,2015,33,0.0,21.573923426950497,24.319939468771278
19243,2015-04-10,981000.0,3,3.25,2730,9588,2.0,0.0,1,3.0,10.0,98052,12318,2015,36,1.0,18.58742426581718,26.44961751620779
19244,2015-03-25,168000.0,3,1.0,1150,8000,1.5,0.0,0,4.0,6.0,98001,9150,2015,107,0.0,37.54125231198549,19.109982324717336
19249,2014-07-07,391500.0,3,2.5,1920,9625,2.0,0.0,0,3.0,8.0,98045,11545,2014,27,0.0,42.31248383738234,38.003321708095704
19250,2015-03-27,390000.0,2,1.0,1080,4725,1.5,0.0,0,3.0,7.0,98126,5805,2015,76,0.0,9.584280081962582,11.069662655588504
19251,2014-11-06,302000.0,2,1.0,890,5000,1.0,0.0,0,4.0,6.0,98118,5890,2014,73,0.0,7.138253621343869,12.168509871157346
19252,2014-11-03,495000.0,3,3.5,1650,1577,2.0,0.0,0,3.0,7.0,98109,3227,2014,8,1.0,2.5527650296163014,20.983769790584024
19253,2014-09-04,504500.0,3,2.5,1820,1545,3.0,0.0,2,3.0,8.0,98103,3365,2014,22,1.0,4.98781670548563,23.435011925974344
19254,2015-03-18,555000.0,4,1.75,2320,4800,1.5,0.0,0,3.0,7.0,98117,7120,2015,102,1.0,9.30502506418996,27.719331654727522
19260,2015-05-01,721000.0,4,2.0,2280,8339,1.0,0.0,0,4.0,7.0,98115,10619,2015,66,1.0,10.464069107441901,28.34505700359047
19265,2015-04-09,628000.0,4,1.75,1940,3060,1.0,0.0,0,4.0,7.0,98115,5000,2015,109,1.0,7.961042085281226,26.145722434125737
19267,2014-06-24,295000.0,3,1.75,2000,7560,1.0,0.0,0,4.0,7.0,98058,9560,2014,52,1.0,22.872070026458328,9.870794703492102
19268,2015-04-03,435000.0,2,1.0,750,2786,1.0,0.0,0,5.0,7.0,98117,3536,2015,73,0.0,10.006977049900941,28.14433974999055
19269,2015-03-22,300000.0,3,1.75,1420,7200,1.0,0.0,0,3.0,7.0,98146,8620,2015,41,1.0,11.48699214159354,8.582023066879614
19270,2015-03-26,208500.0,2,1.0,880,4814,1.0,0.0,0,4.0,5.0,98010,5694,2015,114,0.0,41.587189825807734,27.141170006971475
19271,2014-06-03,930000.0,2,2.5,2680,11214,1.0,0.0,0,3.0,9.0,98053,13894,2014,14,0.0,26.133930163972757,36.21231136210521
19272,2015-02-11,316000.0,2,2.0,860,3000,1.0,0.0,0,3.0,6.0,98118,3860,2015,114,0.0,6.098079459660077,13.347122221051778
19273,2014-06-23,249900.0,3,2.0,1310,6738,1.0,0.0,0,4.0,7.0,98042,8048,2014,30,0.0,32.58287863475226,18.393709006933125
19274,2014-07-31,675000.0,3,2.25,1780,4252,2.0,0.0,0,4.0,8.0,98144,6032,2014,31,1.0,3.3431386519372386,17.44548340921543
19275,2014-10-30,447000.0,3,2.25,1440,4667,2.0,0.0,0,3.0,7.0,98029,6107,2014,35,0.0,24.29518295985741,25.34560387296133
19276,2015-04-17,675000.0,3,2.0,1510,3817,1.5,0.0,0,3.0,8.0,98122,5327,2015,115,0.0,3.0854666938998747,18.372860340454267
19277,2015-04-21,546000.0,4,2.5,2100,1397,3.0,0.0,0,3.0,8.0,98144,3497,2015,12,1.0,3.4520496002698455,16.593395009523988
19278,2014-12-31,310000.0,3,2.0,1310,1361,3.0,0.0,0,3.0,7.0,98133,2671,2014,17,0.0,13.979275983835452,32.3919248966246
19279,2015-01-06,190000.0,3,1.0,1280,5100,1.0,0.0,0,3.0,7.0,98178,6380,2015,59,1.0,12.94272854745376,7.39287918097204
19280,2014-06-18,650000.0,3,1.5,1320,8114,1.0,0.0,0,3.0,8.0,98004,9434,2014,69,0.0,10.874036672471217,17.41283038115179
19283,2015-01-12,565000.0,4,2.5,2500,12090,1.0,0.0,0,3.0,9.0,98074,14590,2015,37,0.0,21.933798747355045,28.66144954918521
19284,2014-11-11,174900.0,3,1.0,1100,6000,1.5,0.0,0,2.0,6.0,98108,7100,2014,94,0.0,8.995133344440259,9.453828932996673
19286,2015-04-29,234000.0,3,1.0,960,9624,1.0,0.0,0,3.0,7.0,98155,10584,2015,67,0.0,18.819687240890406,36.92179646085145
19288,2015-03-03,315000.0,3,2.5,2200,5954,2.0,0.0,0,3.0,7.0,98042,8154,2015,16,0.0,30.713737075796463,15.546391959270231
19290,2014-06-26,370000.0,3,1.5,2380,14500,1.0,0.0,0,4.0,7.0,98028,16880,2014,59,1.0,19.097756088748238,36.593056422116646
19291,2014-05-23,606000.0,3,1.0,1500,3920,1.0,0.0,0,3.0,7.0,98107,5420,2014,73,1.0,7.309509787204865,25.726674389045325
19292,2014-06-03,272500.0,3,2.0,1410,7622,1.0,0.0,0,4.0,7.0,98058,9032,2014,37,0.0,24.55002656238927,11.764646329933607
19293,2015-03-23,475000.0,3,1.75,1680,3420,1.0,0.0,0,3.0,7.0,98115,5100,2015,28,1.0,9.223793878659277,26.89904201467435
19294,2014-06-05,270000.0,3,1.0,1500,13500,1.0,0.0,0,4.0,7.0,98059,15000,2014,52,0.0,25.23371675271257,17.4455314932561
19295,2014-08-18,624000.0,4,1.75,2710,9216,1.0,0.0,0,3.0,8.0,98126,11926,2014,59,1.0,7.008990509330135,13.407876068836309
19296,2014-07-02,355000.0,3,1.75,1730,7416,1.5,0.0,0,3.0,7.0,98133,9146,2014,66,0.0,16.921247355087228,35.344438415181855
19298,2014-11-20,342000.0,4,2.5,2380,7792,2.0,0.0,0,3.0,8.0,98092,10172,2014,27,0.0,33.48860250327227,16.14235978121962
19301,2015-02-18,221347.0,3,2.0,1580,6655,1.0,0.0,0,3.0,6.0,98178,8235,2015,76,1.0,14.385601915197586,6.788536754122945
19302,2014-07-18,330000.0,3,2.5,1870,4657,2.0,0.0,0,3.0,8.0,98055,6527,2014,20,0.0,18.647212721641303,6.88247854932367
19303,2014-07-18,279000.0,4,2.5,1810,13000,1.0,0.0,0,4.0,8.0,98022,14810,2014,43,1.0,50.19238344495255,34.0059553473029
19304,2014-10-14,850000.0,4,3.0,2550,3784,1.5,0.0,0,4.0,8.0,98103,6334,2014,120,1.0,5.325675615218248,23.75475955793623
19305,2015-02-12,746000.0,3,1.75,1910,12321,1.0,0.0,0,4.0,7.0,98004,14231,2015,68,1.0,10.320895323581247,18.996205591784907
19306,2014-10-01,478000.0,2,2.0,1200,1867,1.0,0.0,0,3.0,7.0,98109,3067,2014,96,1.0,2.2348007817425475,20.6440366955103
19307,2015-01-16,820000.0,4,2.75,2420,4635,1.5,0.0,0,5.0,7.0,98103,7055,2015,115,0.0,8.26940454263658,26.715451645677927
19313,2014-09-25,812000.0,4,2.5,2270,5000,2.0,0.0,0,3.0,9.0,98117,7270,2014,6,0.0,9.64769571269627,28.037242897881306
19317,2014-09-22,289000.0,3,2.25,1670,6600,2.0,0.0,0,4.0,7.0,98042,8270,2014,30,0.0,33.14938208339176,18.47201714739686
19320,2014-05-28,345000.0,2,1.0,1080,4000,1.0,0.0,0,3.0,7.0,98117,5080,2014,80,0.0,9.923161183261092,28.14645053199552
19324,2014-07-23,535000.0,2,3.5,2560,5000,1.0,0.0,0,4.0,6.0,98107,7560,2014,76,1.0,7.115380184945751,25.444736344146143
19325,2014-10-07,770126.0,4,2.75,2390,9300,1.0,0.0,0,3.0,8.0,98004,11690,2014,41,1.0,9.69065203632226,19.169672580751378
19326,2014-07-10,710000.0,4,2.5,2870,8995,1.0,0.0,0,5.0,8.0,98006,11865,2014,52,1.0,16.157256235839565,18.989255743993315
19328,2014-08-14,359000.0,3,1.75,2200,11520,1.0,0.0,0,4.0,7.0,98133,13720,2014,68,0.0,17.550635980869497,35.94269366267957
19330,2014-08-15,820000.0,3,2.5,2970,9600,2.0,0.0,0,3.0,9.0,98006,12570,2014,26,0.0,16.895802806554265,16.806692923845297
19331,2015-03-26,160000.0,3,1.5,960,6497,1.0,0.0,0,4.0,7.0,98023,7457,2015,50,0.0,34.17981841404649,16.766578023048716
19333,2015-04-23,365000.0,3,2.25,1800,9010,1.0,0.0,0,3.0,7.0,98155,10810,2015,45,1.0,18.32741288532771,36.52992965463324
19334,2015-02-20,708000.0,4,2.5,3090,5600,2.0,0.0,0,3.0,9.0,98075,8690,2015,15,0.0,26.715024694019036,29.616210461494266
19335,2014-07-09,215000.0,3,1.0,1200,7280,1.0,0.0,0,4.0,7.0,98032,8480,2014,53,0.0,26.544324096909477,8.120699959085446
19338,2014-05-13,570000.0,3,2.0,1530,5401,1.0,0.0,0,4.0,7.0,98115,6931,2014,83,0.0,8.974926602848155,26.943300059492756
19339,2014-06-25,383000.0,3,1.75,1500,13430,1.0,0.0,0,3.0,7.0,98072,14930,2014,43,0.0,24.845101777726597,38.094368704989776
19340,2015-04-09,370000.0,4,3.0,2490,5706,2.0,0.0,0,3.0,9.0,98042,8196,2015,15,0.0,31.299796096773047,14.548753208579049
19343,2014-07-28,371000.0,4,1.75,1690,10854,1.0,0.0,0,3.0,7.0,98056,12544,2014,43,0.0,13.827294978991146,11.813849008817902
19345,2014-06-10,608000.0,4,2.75,2490,9714,1.0,0.0,0,4.0,8.0,98011,12204,2014,37,1.0,18.663351715403337,34.836715546585495
19346,2014-11-11,450000.0,3,1.75,1350,7200,1.0,0.0,0,5.0,7.0,98125,8550,2014,66,0.0,12.279151842826153,29.972353509201497
19352,2014-06-13,299000.0,3,1.75,1180,13927,1.0,0.0,0,5.0,7.0,98059,15107,2014,58,0.0,22.89027586953722,16.169866857699443
19353,2014-09-19,530000.0,2,2.25,1260,1312,3.0,0.0,0,3.0,8.0,98103,2572,2014,13,0.0,5.32190132850463,23.717345223446962
19354,2014-10-17,680000.0,3,2.5,1800,4400,1.0,0.0,0,5.0,7.0,98199,6200,2014,50,1.0,7.348305685107369,25.06192508554735
19356,2015-01-08,224000.0,3,1.75,1760,6300,1.0,0.0,0,3.0,7.0,98178,8060,2015,57,1.0,13.230697845849068,7.040432745720719
19357,2014-08-29,244000.0,3,1.75,1540,8885,1.0,0.0,0,4.0,7.0,98031,10425,2014,40,1.0,24.8988488880753,8.80203703153561
19360,2014-12-31,509000.0,4,2.0,1630,1724,1.5,0.0,0,3.0,6.0,98119,3354,2014,105,1.0,4.795988159367596,23.079249733469705
19361,2014-11-17,440000.0,4,2.5,2350,7203,2.0,0.0,0,3.0,8.0,98059,9553,2014,31,0.0,17.431479570159684,13.65335952713609
19363,2014-07-17,399700.0,4,1.75,1320,4800,1.0,0.0,0,4.0,7.0,98106,6120,2014,90,1.0,6.467777725414047,13.1010845451262
19364,2014-06-25,519000.0,4,2.5,1950,2617,1.5,0.0,0,4.0,7.0,98107,4567,2014,110,1.0,7.3786564459811865,25.668179442921854
19365,2014-05-08,211000.0,4,1.0,2100,9200,1.0,0.0,0,3.0,7.0,98168,11300,2014,61,1.0,15.023096911258525,3.67874456690179
19367,2014-09-02,410000.0,3,2.5,1830,2839,2.0,0.0,0,3.0,8.0,98074,4669,2014,21,0.0,23.547687432357844,27.466512187436315
19369,2014-09-10,133400.0,3,1.0,900,2550,1.0,0.0,0,4.0,6.0,98023,3450,2014,42,0.0,33.892512030790456,16.222188350796934
19371,2014-06-04,539000.0,3,2.5,1710,2300,2.0,0.0,0,3.0,8.0,98052,4010,2014,15,1.0,16.230770681571563,28.300028763106194
19375,2014-12-30,620000.0,4,2.5,3040,9606,2.0,0.0,0,3.0,7.0,98053,12646,2014,17,0.0,23.557014841062912,33.3705078420046
19378,2015-04-27,330000.0,4,2.0,1820,9450,1.0,0.0,0,3.0,7.0,98155,11270,2015,58,1.0,16.97363144149557,35.30326417212916
19380,2014-08-01,846000.0,4,3.25,2720,4000,2.0,0.0,1,3.0,10.0,98118,6720,2014,6,1.0,7.764776505880223,12.699224572909644
19382,2015-05-04,369000.0,4,2.5,2550,7349,2.0,0.0,0,3.0,9.0,98023,9899,2015,31,0.0,33.58842619028588,15.70533290001982
19383,2014-06-09,625000.0,3,1.75,2210,16200,1.0,0.0,0,3.0,8.0,98005,18410,2014,62,1.0,12.126333273573016,19.07815704412232
19384,2014-06-18,535000.0,3,2.0,2120,4080,2.0,0.0,0,3.0,7.0,98053,6200,2014,17,0.0,23.78894074775441,33.10585454579979
19385,2014-12-18,229950.0,4,1.5,1570,6717,1.0,0.0,0,5.0,6.0,98002,8287,2014,109,0.0,34.60834586798872,16.456872409413073
19386,2015-04-23,229999.0,3,1.75,1310,6960,1.0,0.0,0,4.0,7.0,98092,8270,2015,46,0.0,39.342960698535,21.71314772013289
19387,2014-08-25,850000.0,5,3.5,3150,4120,2.0,0.0,0,3.0,8.0,98115,7270,2014,109,1.0,7.639102984559462,25.784218061897914
19389,2014-10-30,513000.0,2,1.0,1840,4322,1.0,0.0,0,4.0,7.0,98144,6162,2014,106,1.0,4.930724752351097,14.79396209013504
19391,2014-09-05,260000.0,3,2.5,1440,2500,2.0,0.0,0,3.0,7.0,98146,3940,2014,14,0.0,10.927722646599745,8.644971098406534
19394,2015-01-21,205000.0,4,1.5,1420,8063,1.0,0.0,0,3.0,7.0,98198,9483,2015,58,1.0,21.23068819920722,3.0990395086599594
19396,2014-08-11,229000.0,3,1.5,1200,5000,1.0,0.0,0,3.0,6.0,98146,6200,2014,41,0.0,10.77237465561681,8.687965475299904
19398,2014-05-14,215000.0,2,1.0,1240,7200,1.0,0.0,0,3.0,7.0,98168,8440,2014,53,0.0,12.954200522081216,6.131676541539671
19399,2014-07-29,504975.0,2,2.5,1900,4871,2.0,0.0,0,3.0,8.0,98053,6771,2014,15,0.0,25.39134291029783,36.06246266011336
19400,2014-08-01,495000.0,4,2.25,2350,10072,2.0,0.0,0,3.0,8.0,98011,12422,2014,40,0.0,21.266323017775292,36.86354070013623
19403,2015-03-25,586000.0,4,2.25,1930,8338,1.0,0.0,0,3.0,8.0,98125,10268,2015,52,0.0,11.16162865110646,28.814484505577383
19405,2014-12-18,557000.0,4,1.75,2660,11315,2.0,0.0,0,4.0,8.0,98074,13975,2014,37,0.0,21.85515845946479,27.567388332035986
19407,2014-07-08,405000.0,3,1.5,1010,7683,1.5,0.0,0,5.0,7.0,98125,8693,2014,67,0.0,12.510712882972218,30.745391241281215
19408,2014-05-09,320000.0,4,2.25,2310,7490,2.0,0.0,0,3.0,8.0,98055,9800,2014,40,0.0,21.74346970978157,8.265789749066753
19409,2014-09-19,356000.0,3,1.0,920,3863,1.0,0.0,0,3.0,6.0,98118,4783,2014,50,0.0,7.877499784687552,12.327725645789709
19410,2015-02-26,794500.0,5,3.0,3030,4120,1.5,0.0,0,4.0,7.0,98115,7150,2015,107,1.0,7.772136608916288,25.986271107707413
19411,2014-05-08,349000.0,3,1.75,1590,9620,1.0,0.0,0,3.0,7.0,98059,11210,2014,32,0.0,19.657661415630518,12.008689850285235
19413,2014-07-18,193000.0,3,1.0,960,10761,1.0,0.0,0,4.0,6.0,98002,11721,2014,58,0.0,37.18990115173553,18.890113522285183
19415,2015-03-24,523000.0,3,2.5,2400,6182,2.0,0.0,0,3.0,8.0,98065,8582,2015,22,0.0,35.77326763008644,34.01237324397669
19417,2015-05-05,500000.0,4,2.5,2960,5027,2.0,0.0,0,3.0,7.0,98065,7987,2015,20,0.0,35.061570025279515,33.10859174438451
19425,2014-07-21,324950.0,3,1.75,2050,6720,1.0,0.0,2,3.0,7.0,98178,8770,2014,81,1.0,13.617721022768354,8.53972638077392
19426,2014-07-14,490000.0,4,2.25,1960,10275,2.0,0.0,0,3.0,7.0,98052,12235,2014,55,0.0,18.174279420159834,30.32514918200674
19430,2015-02-22,490000.0,2,1.0,1760,5250,1.0,0.0,2,4.0,7.0,98126,7010,2015,69,0.0,6.484955936603355,13.951055422787915
19434,2014-10-23,539000.0,3,1.5,1740,12000,2.0,0.0,0,3.0,9.0,98074,13740,2014,46,0.0,21.247886961333684,27.68301931041656
19436,2014-07-14,269950.0,3,2.5,1520,8720,1.0,0.0,0,3.0,7.0,98058,10240,2014,39,1.0,24.18170045909051,11.03365760046075
19437,2014-08-19,300000.0,3,1.75,1310,9761,1.0,0.0,0,3.0,7.0,98034,11071,2014,53,0.0,14.898688608715357,31.322565394838072
19440,2015-04-15,278000.0,3,2.25,2120,9804,2.0,0.0,0,3.0,7.0,98042,11924,2015,26,0.0,30.579032663833207,14.161549640183836
19441,2014-12-01,342000.0,3,2.25,1200,2845,2.0,0.0,0,3.0,7.0,98034,4045,2014,34,0.0,15.474503314985359,31.069505264372054
19442,2015-05-06,190000.0,4,1.75,1900,9861,1.0,0.0,0,4.0,7.0,98038,11761,2015,53,0.0,34.44975317484997,20.536658639252657
19443,2014-11-21,387000.0,2,1.5,1010,948,3.0,0.0,0,3.0,8.0,98103,1958,2014,21,0.0,5.2045045417814535,23.60600470713688
19448,2014-06-10,480000.0,5,2.5,2732,9500,1.0,0.0,2,4.0,8.0,98003,12232,2014,45,1.0,29.397132359473744,11.221940671895467
19451,2015-03-26,771000.0,4,2.0,2220,3760,1.5,0.0,0,4.0,7.0,98117,5980,2015,91,1.0,9.179328696406735,27.572936771616497
19454,2014-07-02,305000.0,3,1.0,1580,7424,1.0,0.0,0,3.0,7.0,98058,9004,2014,58,1.0,20.486218141905677,10.001510417828527
19458,2014-06-30,492650.0,4,1.75,2120,9786,1.0,0.0,0,3.0,8.0,98177,11906,2014,53,1.0,18.723243931306364,37.170356185007115
19459,2014-07-25,431200.0,5,1.75,1360,10609,1.0,0.0,0,3.0,7.0,98034,11969,2014,54,1.0,14.792890052047927,31.232847246672673
19460,2015-04-09,277500.0,4,2.0,1700,12048,2.0,0.0,0,3.0,7.0,98030,13748,2015,30,0.0,28.23262825947552,11.57660057881228
19462,2014-09-02,351000.0,4,1.0,1430,8400,1.0,0.0,0,3.0,6.0,98072,9830,2014,51,1.0,19.229078280947743,34.52787597285743
19463,2014-06-16,850000.0,4,3.5,4140,7089,2.0,0.0,0,3.0,10.0,98034,11229,2014,17,1.0,14.855433941794347,30.13377801858413
19464,2014-08-11,885000.0,2,2.0,1313,3600,1.0,0.0,0,3.0,8.0,98119,4913,2014,116,0.0,3.911198985273304,22.005623010405916
19466,2014-08-05,185000.0,3,1.75,1080,9262,1.0,0.0,0,3.0,7.0,98178,10342,2014,52,0.0,14.822927787903067,6.4018068637089485
19467,2014-09-25,440000.0,5,3.0,2730,6000,1.0,0.0,0,3.0,8.0,98178,8730,2014,41,1.0,14.256356922615687,8.022064160741346
19469,2014-08-21,299000.0,3,2.25,2540,9961,1.0,0.0,0,4.0,8.0,98031,12501,2014,51,1.0,23.985419732845006,7.967168047056644
19473,2014-07-14,540000.0,2,1.75,1460,4800,1.0,0.0,0,5.0,7.0,98103,6260,2014,70,1.0,9.426333184639414,27.83951615290388
19475,2015-01-08,330000.0,3,1.0,1160,7912,1.0,0.0,0,4.0,7.0,98125,9072,2015,64,0.0,14.12550685175348,32.233925639250394
19479,2014-12-09,257000.0,2,1.0,770,7200,1.0,0.0,0,3.0,7.0,98125,7970,2014,69,0.0,11.835641631064012,30.138400719102552
19481,2014-08-25,380000.0,2,1.0,1120,7560,1.0,0.0,1,3.0,6.0,98177,8680,2014,73,0.0,18.46222998847765,36.87607194785958
19483,2014-05-27,488000.0,3,2.5,1590,2550,3.0,0.0,0,3.0,7.0,98117,4140,2014,35,0.0,8.823868510794963,26.8530844865015
19485,2015-05-04,229500.0,2,1.75,1870,6625,1.0,0.0,0,3.0,7.0,98178,8495,2015,72,1.0,12.942532001528827,8.09456644837561
19487,2015-03-17,246000.0,4,1.5,2120,7110,1.5,0.0,0,3.0,6.0,98030,9230,2015,101,0.0,26.12132186529629,8.62708841399429
19488,2014-06-04,545000.0,5,2.5,2730,17240,1.0,0.0,0,5.0,7.0,98028,19970,2014,62,1.0,18.132577830388907,35.77154623932056
19489,2014-08-13,518000.0,4,2.5,2560,5672,2.0,0.0,1,3.0,8.0,98056,8232,2014,15,0.0,13.861468517030422,11.55596514459454
19490,2014-10-31,565000.0,4,2.5,2620,10016,2.0,0.0,0,3.0,8.0,98056,12636,2014,24,0.0,14.602030425761306,13.269373604481423
19492,2014-07-17,968000.0,5,2.5,2900,9799,1.0,0.0,0,3.0,8.0,98004,12699,2014,61,1.0,9.722003599658533,21.40585723510567
19493,2015-03-31,725000.0,3,2.0,1820,6324,1.0,0.0,0,5.0,7.0,98115,8144,2015,75,1.0,9.58910354374469,26.637559266245784
19494,2014-08-26,315500.0,3,1.75,1870,8400,1.0,0.0,0,3.0,7.0,98058,10270,2014,43,1.0,21.3974250188204,10.40985689432408
19495,2014-05-05,487585.0,4,1.75,2010,9211,1.0,0.0,0,3.0,7.0,98034,11221,2014,43,1.0,17.53516982031181,32.30788049202455
19496,2015-03-23,246500.0,2,1.0,940,6000,1.0,0.0,0,2.0,7.0,98148,6940,2015,66,0.0,16.110118801611765,2.9903909956629025
19497,2014-08-14,819000.0,3,1.75,1850,6000,1.5,0.0,0,3.0,8.0,98199,7850,2014,107,1.0,7.005445806572741,24.418011239788267
19498,2014-12-18,349900.0,5,2.5,2530,4229,2.0,0.0,0,3.0,7.0,98038,6759,2014,16,0.0,36.86656342904093,23.38168786729356
19499,2014-08-22,267000.0,3,1.0,940,4700,1.0,0.0,0,4.0,6.0,98146,5640,2014,78,0.0,11.174383565139316,9.499239744681825
19500,2015-05-13,480000.0,3,2.25,1820,15000,1.0,0.0,0,3.0,7.0,98028,16820,2015,42,1.0,16.03182489457062,33.19005604783462
19501,2014-09-10,525000.0,2,1.0,1510,3360,1.0,0.0,0,3.0,7.0,98122,4870,2014,96,1.0,2.9236288922475766,18.889392668679886
19502,2014-06-25,578000.0,4,2.5,2070,5415,2.0,0.0,0,3.0,8.0,98029,7485,2014,24,0.0,25.01800860805578,26.30396025967699
19504,2015-03-26,499000.0,3,1.0,1270,6250,1.0,0.0,0,3.0,7.0,98116,7520,2015,65,1.0,6.315696050951216,15.710368686120804
19505,2014-08-26,425000.0,3,1.5,1390,9680,1.0,0.0,0,4.0,7.0,98008,11070,2014,64,0.0,16.004577829829508,24.971231754697754
19506,2014-10-27,268000.0,4,3.0,1840,7510,2.0,0.0,0,5.0,8.0,98092,9350,2014,32,0.0,39.717372645707236,21.399999111534445
19508,2015-03-03,147000.0,3,1.5,1480,9606,1.0,0.0,0,4.0,7.0,98023,11086,2015,56,1.0,34.53583938923036,16.841135619136182
19509,2015-03-06,500000.0,4,2.0,2120,7806,1.0,0.0,0,4.0,6.0,98033,9926,2015,71,1.0,15.33965952319702,28.788568009391675
19510,2014-10-28,1010000.0,4,2.75,2940,5400,1.5,0.0,2,5.0,8.0,98119,8340,2014,110,1.0,4.063650122799937,22.039913643342132
19512,2014-11-18,510000.0,5,2.0,2740,3838,1.0,0.0,0,4.0,7.0,98117,6578,2014,61,1.0,9.282396481245954,27.358343286578016
19514,2014-07-02,484998.0,4,2.5,1540,1870,2.0,0.0,0,3.0,8.0,98029,3410,2014,6,0.0,25.94589324805811,25.74212853330682
19516,2014-05-29,210000.0,3,1.75,1590,7617,2.0,0.0,0,3.0,7.0,98198,9207,2014,34,0.0,25.18696738711058,6.894415253837642
19517,2014-08-04,450000.0,2,1.0,1180,10720,1.0,0.0,0,4.0,7.0,98007,11900,2014,65,0.0,15.142742849816731,20.464373069511314
19518,2015-04-02,875000.0,4,1.75,2360,8286,1.0,0.0,0,3.0,7.0,98004,10646,2015,68,1.0,9.884627648656153,21.177799793348683
19521,2015-02-20,590000.0,4,2.0,2990,12970,1.5,0.0,2,4.0,7.0,98028,15960,2015,72,1.0,17.901522514964437,35.3731392606393
19524,2014-10-29,588000.0,3,1.75,2310,7620,2.0,0.0,0,3.0,8.0,98177,9930,2014,78,0.0,13.341587968137631,31.788653946486704
19526,2014-05-19,530000.0,3,3.5,2320,3174,2.0,0.0,0,3.0,9.0,98033,5494,2014,23,1.0,15.038961756329627,28.95556919526365
19528,2014-08-29,419000.0,3,2.25,1700,7650,1.0,0.0,0,4.0,7.0,98034,9350,2014,45,1.0,17.86188989852619,32.50786316450364
19529,2014-10-17,175000.0,2,1.0,960,5508,1.0,0.0,0,3.0,6.0,98118,6468,2014,69,1.0,9.634924042116733,9.86043039782544
19531,2015-02-18,945000.0,4,2.5,2910,4680,1.5,0.0,0,5.0,9.0,98115,7590,2015,83,1.0,7.624878194840742,25.672410510867312
19532,2014-06-20,359900.0,5,2.25,2290,7420,1.0,0.0,0,3.0,7.0,98058,9710,2014,47,1.0,22.807724944274334,10.218247331780692
19533,2014-08-07,419950.0,4,2.5,2260,5164,2.0,0.0,0,3.0,8.0,98056,7424,2014,24,0.0,16.79280053748764,12.518980098206372
19534,2014-09-26,460000.0,3,1.75,1300,4000,1.0,0.0,0,3.0,7.0,98199,5300,2014,67,1.0,5.088480154590009,22.430875402095587
