,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Age_of_House,Years_last_renovation,basement,distance_from_seattle,distance_from_bellevue,distance_from_a_city,distance_from_airport
19130,7805460760,2015-04-27,885000.0,3,2.5,2880,11443,0.0,0.0,2880,0.0,1986,1986,98006,47.5633,-122.111,2840,12530,34,34,False,17.52115681040732,8.51732132619793,8.51732132619793,19.54354165277595
19131,6713700155,2014-08-18,352500.0,3,1.0,1470,8400,0.0,0.0,1470,0.0,1953,1953,98133,47.7628,-122.354,1470,8400,67,67,False,17.25832636122652,20.45604038431142,17.25832636122652,35.693239944564795
19132,3236500220,2014-07-09,450000.0,3,2.5,1460,7573,0.0,0.0,1460,0.0,1983,1983,98007,47.6012,-122.141,1910,7668,37,37,False,14.567709732898779,4.585992525809644,4.585992525809644,21.2669082002529
19133,3625049042,2014-10-11,3640000.0,5,6.0,5490,19897,0.0,0.0,5490,0.0,2005,2005,98039,47.6165,-122.236,2910,17600,15,15,False,7.488658522348406,2.732265574392375,2.732265574392375,19.840894134180843
19134,7935000450,2014-09-19,1050000.0,3,2.25,2480,15022,0.0,4.0,1330,1150.0,1967,2003,98136,47.5497,-122.396,2500,8178,53,17,True,7.923767865848077,16.119612167024055,7.923767865848077,13.759536409899255
19135,1324300018,2014-11-21,476000.0,2,2.25,1140,1332,0.0,0.0,1140,0.0,1999,1999,98103,47.6543,-122.35600000000001,1140,1267,21,21,False,5.375045277434669,12.614079819732916,5.375045277434669,23.772079745537905
19136,4123820450,2014-05-07,375000.0,3,2.5,1830,13042,0.0,0.0,1830,0.0,1990,1990,98038,47.3738,-122.042,1940,6996,30,30,False,34.087904253028114,28.86352931536878,28.86352931536878,21.009638974236825
19137,9325200120,2014-09-09,600600.0,4,3.5,3110,6829,0.0,0.0,3110,0.0,2014,2014,98148,47.4349,-122.32799999999999,2910,7425,6,6,False,19.24471890779283,21.7150418707755,19.24471890779283,2.200654063336349
19138,3918400097,2014-11-17,567000.0,4,1.75,2630,11213,0.0,2.0,1430,1200.0,1948,1948,98177,47.7158,-122.366,2240,15186,72,72,True,12.198111055612632,17.03922898197305,12.198111055612632,30.63628288200007
19140,7227800040,2014-06-04,190000.0,5,2.0,1750,10284,0.0,0.0,1750,0.0,1943,1943,98056,47.5094,-122.182,1560,9010,77,77,False,15.875064142155026,11.308251183854882,11.308251183854882,11.589971170126875
19141,1020069042,2014-10-01,858000.0,4,3.5,4370,422967,0.0,2.0,2580,1790.0,1978,1978,98022,47.2332,-122.029,3260,422967,42,42,True,47.5892761184838,43.856433553200745,43.856433553200745,31.11224512254545
19142,3213200245,2015-01-15,435500.0,1,1.75,1020,4512,0.0,0.0,770,250.0,1937,1937,98115,47.6724,-122.266,1230,5029,83,83,True,8.83258159703027,8.451278971029492,8.451278971029492,25.571633970071687
19143,455000760,2015-03-11,685000.0,3,2.0,2500,6733,0.0,0.0,1770,730.0,1979,1979,98107,47.6691,-122.36,1770,6343,41,41,True,7.0383541322750425,13.59750332380445,7.0383541322750425,25.443714266795876
19145,4140090110,2014-09-12,512500.0,4,2.25,2200,6900,0.0,0.0,2200,0.0,1975,1975,98028,47.7682,-122.26100000000001,2400,6900,45,45,False,18.645371201134573,18.10920679138683,18.10920679138683,36.205596124419074
19146,6072500490,2014-08-01,423800.0,3,2.5,1940,7415,0.0,0.0,1940,0.0,1965,1965,98006,47.542,-122.176,1940,8425,55,55,False,14.006936144453427,7.820446674468777,7.820446674468777,14.447185391854624
19147,6705120100,2015-05-04,460000.0,3,2.25,1453,2225,0.0,0.0,1453,0.0,1986,1986,98006,47.5429,-122.18799999999999,1860,2526,34,34,False,13.193753142181349,7.558472344043428,7.558472344043428,13.954483131252433
19148,3764390100,2014-07-22,434000.0,3,2.75,1830,3200,0.0,0.0,1830,0.0,1991,1991,98034,47.7155,-122.21799999999999,2030,3331,29,29,False,14.817881629499707,11.753426741684816,11.753426741684816,30.864726636343086
19149,2988800011,2015-04-14,244000.0,3,1.0,2000,15900,0.0,0.0,1000,1000.0,1948,1948,98178,47.4816,-122.23299999999999,1760,10500,72,72,True,16.00212584265216,14.51441410948154,14.51441410948154,6.670075826264219
19150,1073100065,2015-02-17,348125.0,3,1.0,1400,8451,0.0,0.0,1400,0.0,1953,1953,98133,47.7719,-122.337,1590,8433,67,67,False,18.21247761339898,20.64351735775434,18.21247761339898,36.584316165598736
19151,1136100062,2014-05-09,585000.0,4,3.25,2400,29252,0.0,0.0,2400,0.0,1982,1982,98072,47.743,-122.131,2280,45000,38,38,False,21.4099334570297,15.63254019336686,15.63254019336686,35.64993275961489
19152,3356402020,2014-05-08,230000.0,3,1.0,1390,16000,0.0,0.0,1390,0.0,1960,1960,98001,47.2898,-122.251,1420,10000,60,60,False,35.9226606298905,35.82442188128895,35.82442188128895,17.505331178462942
19153,8039900180,2014-08-05,450000.0,3,2.0,1680,11250,0.0,0.0,1680,0.0,1967,1967,98045,47.4861,-121.786,1760,12160,53,53,False,43.362299692902894,34.03134506961874,34.03134506961874,39.02652845287544
19154,4174600391,2015-03-23,393000.0,5,2.0,1820,5054,0.0,0.0,910,910.0,1970,1970,98108,47.5547,-122.29899999999999,1180,5628,50,50,True,6.515239469687286,9.622867635176727,6.515239469687286,12.35361390642954
19155,6865200981,2014-12-21,517000.0,2,1.0,1140,3750,0.0,0.0,1140,0.0,1925,1925,98103,47.6619,-122.34299999999999,1660,4000,95,95,False,6.01685693467258,12.097802848381498,6.01685693467258,24.461906273989673
19156,1236900090,2014-09-15,400000.0,3,1.0,1060,12690,0.0,0.0,1060,0.0,1969,1969,98033,47.6736,-122.167,1920,10200,51,51,False,14.548524667484685,7.464297875528909,7.464297875528909,27.486937430854212
19157,925069152,2015-03-04,890000.0,2,1.75,3050,50965,0.0,0.0,3050,0.0,1991,1991,98053,47.6744,-122.05,3050,40107,29,29,False,22.589828214939846,13.337274437452285,13.337274437452285,31.847510313094627
19158,9456200405,2015-03-10,205950.0,3,1.0,970,11963,0.0,0.0,970,0.0,1970,1970,98198,47.3776,-122.315,1210,11963,50,50,False,25.64940723086894,27.25451900410391,25.64940723086894,7.396615356166899
19159,2420069220,2014-12-03,209000.0,3,1.0,1320,3954,0.0,0.0,1320,0.0,1912,2014,98022,47.202,-121.994,1270,5184,108,6,False,51.904224919032636,47.9692428544497,47.9692428544497,35.46233353808163
19160,6381501965,2014-06-12,430000.0,4,1.75,1890,6000,0.0,0.0,1110,780.0,1947,1947,98125,47.7274,-122.305,1560,6356,73,73,True,13.457599093868334,15.167522969599336,13.457599093868334,31.544301944981672
19161,9191201325,2015-03-01,534000.0,4,1.75,2040,2750,0.0,0.0,1260,780.0,1926,1926,98105,47.6698,-122.3,1940,3750,94,94,True,7.353689002724746,9.945337292507721,7.353689002724746,25.142809247465564
19163,1924069115,2015-02-24,873000.0,3,2.25,2720,54450,0.0,0.0,2720,0.0,1997,1997,98027,47.5473,-122.09200000000001,3170,60548,23,23,False,19.437219382971183,10.747128287414872,10.747128287414872,19.512270538233654
19164,8121200970,2014-11-18,475000.0,4,2.25,1970,7532,0.0,0.0,1390,580.0,1983,1983,98052,47.7219,-122.109,1970,8248,37,37,True,21.134293476104023,14.165237254798129,14.165237254798129,34.137058413821165
19165,323049176,2014-05-30,325000.0,3,1.75,2180,10230,0.0,0.0,1090,1090.0,1961,1961,98118,47.5158,-122.281,2130,7200,59,59,True,11.022832606849189,12.113518505874621,11.022832606849189,8.17777373160872
19166,826079047,2014-08-14,500000.0,3,2.25,2990,216057,0.0,0.0,2990,0.0,1994,1994,98019,47.754,-121.94200000000001,2840,215622,26,26,False,33.59203846299278,25.0847499544354,25.0847499544354,43.77809149517664
19167,8078550610,2015-01-20,279000.0,4,2.75,2180,8475,0.0,0.0,1330,850.0,1987,1987,98031,47.4045,-122.17399999999999,1500,7140,33,33,True,25.648034586656284,22.965679400364333,22.965679400364333,10.533082350559635
19168,3904930530,2015-04-14,350000.0,3,2.0,1440,5469,0.0,0.0,1440,0.0,1988,1988,98029,47.5753,-122.01700000000001,1980,6198,32,32,False,24.12016396222082,14.306365757177199,14.306365757177199,25.90191495030758
19169,7504020970,2015-04-21,660000.0,4,2.25,3180,13653,0.0,0.0,3180,0.0,1978,1978,98074,47.6316,-122.05,2910,12350,42,42,False,21.52022850627581,11.529672761438967,11.529672761438967,28.16293480878928
19170,8642600090,2015-02-18,324950.0,2,1.5,1643,14616,0.0,1.0,1643,0.0,1954,1954,98198,47.3973,-122.31200000000001,2270,9940,66,66,False,23.48000507660465,25.10980826082259,23.48000507660465,5.197577757806059
19172,9382200121,2014-07-18,187300.0,2,1.0,1310,7697,0.0,0.0,850,460.0,1950,1950,98146,47.4982,-122.348,1270,6410,70,70,True,12.240878463488741,16.6575586870429,12.240878463488741,7.0002719176673684
19173,7942601475,2014-05-20,345600.0,5,3.5,2800,5120,0.0,0.0,2800,0.0,1903,2005,98122,47.6059,-122.31,1780,5120,117,15,False,1.9001250338928108,8.205685544916436,1.9001250338928108,18.052460453257844
19174,7375300100,2014-11-24,400000.0,3,1.5,1510,7642,0.0,0.0,1510,0.0,1959,1959,98008,47.5978,-122.116,2180,8357,61,61,False,16.460859318870337,6.496581388428992,6.496581388428992,22.089702442078007
19175,7974200457,2015-01-22,935000.0,5,3.0,2700,5001,0.0,0.0,2700,0.0,2009,2009,98115,47.6811,-122.288,1610,5191,11,11,False,8.856283012513344,10.222736748071393,8.856283012513344,26.41807734332794
19176,923059206,2014-07-15,374000.0,4,1.75,2220,15600,0.0,0.0,1140,1080.0,1963,1963,98056,47.492,-122.166,1670,4800,57,57,True,18.08841033676442,13.409395775571765,13.409395775571765,11.525876626750174
19177,782700150,2014-06-09,328000.0,3,1.75,1440,45302,0.0,0.0,1440,0.0,1977,1977,98019,47.7078,-121.915,2080,49658,43,43,False,33.346698150068455,23.966532091435802,23.966532091435802,41.26173956466507
19178,2144800146,2014-08-26,257500.0,3,2.0,1300,9334,0.0,0.0,1300,0.0,1981,1981,98178,47.4865,-122.238,2210,9636,39,39,False,15.344491100269646,14.047734122410333,14.047734122410333,6.75686967746478
19179,1337800220,2014-09-08,1000000.0,4,2.5,2230,3600,0.0,0.0,1630,600.0,1906,1906,98112,47.6304,-122.309,2410,4800,114,114,True,3.167117425364323,8.41329412707066,3.167117425364323,20.77147437239629
19180,3530410081,2014-06-26,216500.0,2,1.75,1390,4482,0.0,0.0,1390,0.0,1980,1980,98198,47.3785,-122.32,1390,4680,40,40,False,25.530069861329604,27.280565581318843,25.530069861329604,7.358663900639216
19181,1525059198,2014-05-21,1190000.0,3,2.25,2760,40946,0.0,0.0,2760,0.0,1978,1978,98005,47.6501,-122.164,3030,42253,42,42,False,13.645285710707698,5.1988722898038615,5.1988722898038615,25.168865055172763
19182,8665000040,2014-07-30,360000.0,4,2.5,3200,7282,0.0,0.0,3200,0.0,2007,2007,98188,47.4318,-122.286,3030,7290,13,13,False,19.92629546385861,20.851956907915714,19.92629546385861,1.7575725839997576
19183,5016001619,2015-01-22,699999.0,3,0.75,1240,4000,0.0,0.0,1240,0.0,1968,1968,98112,47.6239,-122.29700000000001,1460,4000,52,52,False,3.360206488850648,7.370182188271701,3.360206488850648,20.044906720390003
19184,826069184,2014-10-02,535000.0,3,2.5,1960,47044,0.0,0.0,1960,0.0,1978,1978,98077,47.7573,-122.07,2020,29004,42,42,False,25.86039426067932,19.029814554650684,19.029814554650684,38.948026428647346
19185,123039147,2015-03-19,464950.0,3,2.0,2190,19800,0.0,0.0,2190,0.0,1994,1994,98146,47.5106,-122.365,1640,9719,26,26,False,11.05378979467024,16.57654351605088,11.05378979467024,8.840587985298562
19186,8089510150,2014-12-02,925000.0,4,2.5,3540,18168,0.0,0.0,3540,0.0,1996,1996,98006,47.5441,-122.131,4130,11180,24,24,False,16.873209698119485,9.029259890484225,9.029259890484225,17.001516857860146
19187,8818400450,2014-05-08,930000.0,3,3.25,2640,4080,0.0,0.0,1840,800.0,1912,2000,98105,47.6636,-122.32600000000001,1990,4080,108,20,True,6.215134410627006,11.092374027469416,6.215134410627006,24.521571791968707
19188,6324000115,2014-09-22,727500.0,3,2.0,2660,5000,0.0,3.0,1940,720.0,1910,1910,98116,47.5829,-122.382,2270,5000,110,110,True,4.483877330067882,13.926695955174234,4.483877330067882,16.61835242248608
19189,1133000694,2015-03-12,325000.0,4,1.75,1670,9500,0.0,0.0,1670,0.0,1976,1976,98125,47.7254,-122.31,1620,9500,44,44,False,13.17990675660559,15.175886737112016,13.17990675660559,31.327296720364735
19190,4441300325,2014-09-05,695000.0,3,3.25,3080,12100,0.0,0.0,2080,1000.0,1984,1984,98117,47.695,-122.399,2100,6581,36,36,True,10.783011342306706,17.573461125778937,10.783011342306706,28.880216271886173
19191,3288301010,2014-06-25,585000.0,4,2.75,2890,6825,0.0,0.0,1560,1330.0,1973,1973,98034,47.733999999999995,-122.182,1900,10120,47,47,True,18.09350573589474,13.808408338340916,13.808408338340916,33.49948369795138
19192,8125200481,2014-09-26,319000.0,3,2.25,1800,9597,0.0,2.0,1200,600.0,1963,1963,98188,47.4516,-122.26700000000001,1700,13502,57,57,True,18.118331173155852,18.332552245584846,18.118331173155852,2.754103973256635
19194,1901600090,2014-06-26,359000.0,5,1.75,1940,6654,0.0,0.0,1940,0.0,1953,1953,98166,47.4663,-122.359,2300,9500,67,67,False,15.849051558284017,19.935309723207748,15.849051558284017,4.995729574052022
19196,9144300120,2015-01-28,374500.0,3,1.0,960,9531,0.0,0.0,960,0.0,1969,1969,98072,47.7619,-122.162,1670,9250,51,51,False,21.453596028158742,17.084670807228925,17.084670807228925,36.89231247335039
19197,3401700031,2014-08-22,661000.0,2,1.5,1750,46173,0.0,0.0,1750,0.0,1964,1964,98072,47.7397,-122.126,2220,42224,56,56,False,21.426710669122134,15.418964094930585,15.418964094930585,35.44547866608086
19198,5332200375,2014-12-03,900000.0,3,2.5,2320,5000,0.0,0.0,1620,700.0,1907,1993,98112,47.6278,-122.292,2160,5000,113,27,True,3.910275301167898,7.1092752522576825,3.910275301167898,20.48806607088891
19199,8582400015,2015-04-13,600000.0,5,2.5,2380,8204,0.0,0.0,1540,840.0,1957,1957,98115,47.7,-122.287,2270,8204,63,63,True,10.839298081766366,11.871771452465333,10.839298081766366,28.519663194750244
19200,4131900042,2014-05-16,2000000.0,5,4.25,6490,10862,0.0,3.0,3940,2550.0,1991,1991,98040,47.5728,-122.205,3290,14080,29,29,True,10.510983453960478,4.188414507738368,4.188414507738368,16.09189672016729
19201,3964400120,2015-05-08,512500.0,4,1.75,1620,4240,0.0,0.0,1620,0.0,1916,1916,98144,47.5746,-122.311,1450,4240,104,104,False,4.131212704124006,9.174239966069234,4.131212704124006,14.580259372556927
19202,2212600040,2014-06-04,229500.0,3,1.75,1770,33224,0.0,0.0,1770,0.0,1968,1968,98092,47.3377,-122.194,1690,22069,52,52,False,31.855149033334488,30.305522537836033,30.305522537836033,14.281006522222977
19203,8562750300,2014-07-31,589000.0,3,2.5,2320,5663,0.0,0.0,2320,0.0,2003,2003,98027,47.538999999999994,-122.07,2500,4500,17,17,False,21.307511297759685,12.605038236137897,12.605038236137897,20.373772367358352
19204,2705600067,2015-03-23,539950.0,3,2.5,1330,2183,0.0,0.0,1330,0.0,2014,2014,98117,47.6987,-122.365,1310,5000,6,6,False,10.32206858115721,15.736157999954138,10.32206858115721,28.748947868527782
19205,3023049143,2014-10-20,640000.0,4,2.5,3420,21344,0.0,0.0,3420,0.0,2002,2002,98166,47.45,-122.334,2110,21344,18,18,False,17.559430885596115,20.437591855323568,17.559430885596115,2.534072783709164
19206,8944300110,2015-01-08,218250.0,3,1.0,1270,7344,0.0,0.0,970,300.0,1967,1967,98023,47.305,-122.37100000000001,1290,7300,53,53,True,33.77982119779901,36.2679828380831,33.77982119779901,16.256224999011135
19207,7277100395,2015-02-25,675000.0,4,3.5,2550,3600,0.0,2.0,1880,670.0,1997,1997,98177,47.7709,-122.39,2090,6000,23,23,True,18.559748549370017,22.776117362358796,18.559748549370017,36.974454559073266
19208,9407001830,2014-07-17,338000.0,5,2.0,1860,9000,0.0,0.0,1860,0.0,1980,1980,98045,47.4484,-121.772,1390,9752,40,40,False,45.82846277616722,36.85872098946692,36.85872098946692,39.80864898183007
19209,4406000620,2015-03-31,231750.0,3,1.0,1020,7615,0.0,0.0,1020,0.0,1981,1981,98058,47.4292,-122.152,1470,9515,39,39,False,24.16203499837511,20.462135995912302,20.462135995912302,11.361663231001819
19210,2414600366,2014-11-14,199900.0,1,1.0,720,7140,0.0,0.0,720,0.0,1930,1930,98146,47.5119,-122.339,1140,7577,90,90,False,10.684435015407535,15.078057621417727,10.684435015407535,8.097065162923757
19211,98000870,2014-10-01,1060000.0,4,3.5,4460,16271,0.0,2.0,4460,0.0,2001,2001,98075,47.5862,-121.97,4540,17122,19,19,False,27.4713054908035,17.493120101177354,17.493120101177354,29.511387724315384
19212,9211500230,2014-10-02,263000.0,4,2.75,1830,7315,0.0,0.0,1250,580.0,1979,1979,98023,47.2989,-122.38,1730,7208,41,41,True,34.515014952734724,37.14321752552408,34.515014952734724,17.120989544073296
19213,3600600065,2014-08-20,279950.0,3,1.5,1520,7200,0.0,0.0,1160,360.0,1990,1990,98198,47.3855,-122.302,1460,7200,30,30,True,24.851854371106807,26.121809722690994,24.851854371106807,6.450419304494119
19214,7177300090,2014-05-20,395000.0,3,1.5,1080,2940,0.0,0.0,1080,0.0,1920,1920,98115,47.6832,-122.304,1400,4930,100,100,False,8.674869527787923,11.194713802702335,8.674869527787923,26.632156453228994
19215,6664900410,2014-06-26,252500.0,3,2.0,1900,8002,0.0,0.0,1900,0.0,1991,1991,98023,47.2909,-122.352,1900,6086,29,29,False,35.26191406489068,37.27867599727813,35.26191406489068,17.38080690044554
19216,1853000530,2015-03-12,1150000.0,4,3.75,5300,37034,0.0,0.0,5300,0.0,1989,1989,98077,47.7283,-122.07600000000001,3730,37034,31,31,False,23.554672069401484,16.086105605610282,16.086105605610282,35.879898919225994
19217,3751604653,2014-08-26,205000.0,3,1.0,1370,10708,0.0,0.0,1370,0.0,1969,1969,98001,47.2769,-122.264,1770,14482,51,51,False,37.18169199520355,37.36212448739132,37.18169199520355,18.734267960758753
19218,8563001130,2014-08-28,654000.0,5,2.5,2960,8968,0.0,0.0,1640,1320.0,1965,1965,98008,47.6233,-122.102,1890,9077,55,55,True,17.54883325671932,7.529791692039634,7.529791692039634,24.96804492037203
19219,1324079029,2015-03-17,200000.0,3,1.0,960,213008,0.0,0.0,960,0.0,1933,1933,98024,47.5621,-121.86200000000001,1520,57499,87,87,False,35.830499099090524,25.94503138078901,25.94503138078901,35.53773448374431
19220,1236300214,2014-07-22,700000.0,3,2.5,2190,7982,0.0,0.0,2190,0.0,2004,2004,98033,47.6869,-122.18700000000001,2090,8888,16,16,False,14.138207530772437,8.564927419141943,8.564927419141943,28.376458290318418
19221,2525049086,2014-10-03,2720000.0,4,3.25,3990,18115,0.0,0.0,3990,0.0,1989,1989,98039,47.6177,-122.229,3450,16087,31,31,False,8.025860720825259,2.2724622704332837,2.2724622704332837,20.10609234999773
19222,8822900115,2014-12-09,306000.0,2,1.75,1200,2622,0.0,0.0,800,400.0,1956,1956,98125,47.7175,-122.292,1310,1926,64,64,True,12.588382444408142,13.726513390495617,12.588382444408142,30.451778012516154
19223,3832080610,2015-04-06,270000.0,3,2.5,1780,5015,0.0,0.0,1780,0.0,2010,2010,98042,47.3352,-122.052,2010,5250,10,10,False,37.03380233802105,32.55459568815973,32.55459568815973,22.310235937629162
19224,1657300450,2014-10-29,340000.0,3,2.25,2630,9916,0.0,0.0,2630,0.0,1988,1988,98092,47.3314,-122.20200000000001,2470,10810,32,32,False,32.32536869338509,31.001621432802594,31.001621432802594,14.543938136663833
19225,1151100035,2014-06-11,450000.0,4,2.5,2300,19250,0.0,0.0,2300,0.0,1955,1955,98045,47.4793,-121.77600000000001,1460,19250,65,65,False,44.316119038524555,35.02752356739139,35.02752356739139,39.692136471747425
19226,3876311490,2014-07-24,580000.0,4,2.75,3210,6825,0.0,0.0,1810,1400.0,1975,1975,98034,47.7338,-122.169,1840,8000,45,45,True,18.708269033031723,13.918591343966137,13.918591343966137,33.75213431230767
19227,9297300590,2014-11-03,435000.0,4,1.75,2290,4400,0.0,3.0,1290,1000.0,1959,1959,98126,47.5698,-122.375,1820,4000,61,61,True,5.1908290510956405,13.821176303373065,5.1908290510956405,15.071488182311633
19228,3260350100,2014-08-18,690000.0,4,2.5,2780,4688,0.0,0.0,2780,0.0,2003,2003,98059,47.5225,-122.156,3000,6029,17,17,False,16.455358586455045,10.324013513309389,10.324013513309389,14.022777360026431
19229,3886902615,2014-06-17,720000.0,4,2.5,2650,11520,0.0,0.0,2110,0.0,1988,1988,98033,47.683,-122.18700000000001,2000,7680,32,32,False,13.873986177372748,8.13481669099356,8.13481669099356,27.963846908694332
19230,2193300620,2015-02-17,403000.0,3,2.25,1840,13020,0.0,0.0,1390,450.0,1980,1980,98052,47.6923,-122.095,2210,13020,40,40,True,20.27240564378645,12.06047338268373,12.06047338268373,31.689332416494207
19231,7016100120,2014-06-12,440000.0,3,2.75,1560,7392,0.0,0.0,1030,530.0,1972,1972,98011,47.7382,-122.182,1870,7520,48,48,True,18.456727922272627,14.272810050965786,14.272810050965786,33.94930796608811
19232,8857600220,2014-10-23,178500.0,3,1.0,1200,8470,0.0,0.0,1200,0.0,1961,1961,98032,47.3864,-122.287,1200,7952,59,59,False,24.890873227054758,25.71952629718362,24.890873227054758,6.445315833106521
19233,1645000580,2014-10-02,270000.0,4,2.5,1900,8282,0.0,0.0,1900,0.0,1968,1997,98022,47.2089,-122.00299999999999,1420,8350,52,23,False,50.902715866942806,47.02584539032269,47.02584539032269,34.437954979049756
